,CITY_TOWN_NAME,CRASH_HOUR,DRVR_CNTRB_CIRC_CL,RDWY_JNCT_TYPE_DESCR,TRAF_CNTRL_DEVC_TYPE_DESCR,LAT,LON,DRVR_DISTRACTED_CL,CNTY_NAME,SPEED_LIMIT,SURFACE_TP,STRUCT_CND
156,MARLBOROUGH,16,Other causes,T-intersection,Stop signs,42.37404501,-71.52890047, D1: Passenger,MIDDLESEX,20.0,Bituminous concrete road,Good
157,MARLBOROUGH,16,Other causes,T-intersection,Stop signs,42.37404501,-71.52890047, D1: Passenger,MIDDLESEX,20.0,Bituminous concrete road,Good
158,SUDBURY,15,Distracted/Inattention,Not at junction,No controls,42.35676462,-71.43379121, D1: External distraction (outside the vehicle),MIDDLESEX,30.0,Surface-treated road,Fair
159,MARLBOROUGH,20,Tailgating,Four-way intersection,Traffic control signal,42.35476941,-71.5492656," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,30.0,Surface-treated road,Fair
160,MARLBOROUGH,20,Tailgating,Four-way intersection,Traffic control signal,42.35476941,-71.5492656," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,30.0,Surface-treated road,Fair
161,ASHLAND,17,Other causes,Not at junction,No controls,42.2627878,-71.49924215," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,30.0,Surface-treated road,Fair
162,RAYNHAM,15,Tailgating,Not at junction,No controls,41.91588272,-71.03657013, D1: External distraction (outside the vehicle),BRISTOL,65.0,Bituminous concrete road,Good
163,RAYNHAM,15,Tailgating,Not at junction,No controls,41.91588272,-71.03657013, D1: External distraction (outside the vehicle),BRISTOL,65.0,Bituminous concrete road,Good
164,CHELMSFORD,15,Distracted/Inattention,Not at junction,No controls,42.60664453,-71.33690439," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,65.0,Bituminous concrete road,Fair
165,CHELMSFORD,15,Distracted/Inattention,Not at junction,No controls,42.60664453,-71.33690439," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,65.0,Bituminous concrete road,Fair
166,HUDSON,7,Tailgating,Not at junction,No controls,42.40067642,-71.56490247, D1: Passenger,MIDDLESEX,35.0,Surface-treated road,Fair
167,HUDSON,7,Tailgating,Not at junction,No controls,42.40067642,-71.56490247, D1: Passenger,MIDDLESEX,35.0,Surface-treated road,Fair
168,TAUNTON,13,Other causes,T-intersection,Traffic control signal,41.87974445,-71.06455656," D1: Other activity (searching, eating, personal hygiene, etc.)",BRISTOL,40.0,Bituminous concrete road,Good
169,TAUNTON,13,Other causes,T-intersection,Traffic control signal,41.87974445,-71.06455656," D1: Other activity (searching, eating, personal hygiene, etc.)",BRISTOL,40.0,Bituminous concrete road,Good
170,BILLERICA,8,Reckless Driving,Not at junction,No controls,42.53073392,-71.22882234, D1: External distraction (outside the vehicle),MIDDLESEX,35.0,Bituminous concrete road,Fair
171,BILLERICA,8,Reckless Driving,Not at junction,No controls,42.53073392,-71.22882234, D1: External distraction (outside the vehicle),MIDDLESEX,35.0,Bituminous concrete road,Fair
172,STOW,6,Other causes,Not at junction,No controls,42.45751393,-71.5428124," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,25.0,Surface-treated road,Fair
173,BROCKTON,22,Speeding,Not at junction,No controls,42.067272499999994,-71.00816921," D1: Other activity, electronic device",PLYMOUTH,34.0,Bituminous concrete road,Good
174,BROCKTON,22,Speeding,Not at junction,No controls,42.067272499999994,-71.00816921," D1: Other activity, electronic device",PLYMOUTH,34.0,Bituminous concrete road,Good
175,EVERETT,17,Diregarded traffic markings,T-intersection,No controls,42.40192867,-71.04359714, D1: External distraction (outside the vehicle),MIDDLESEX,35.0,Bituminous concrete road,Fair
176,EVERETT,17,Diregarded traffic markings,T-intersection,No controls,42.40192867,-71.04359714, D1: External distraction (outside the vehicle),MIDDLESEX,35.0,Bituminous concrete road,Fair
177,BROCKTON,9,Diregarded traffic markings,Four-way intersection,Flashing traffic control signal,42.06219311,-71.01881242, D1: External distraction (outside the vehicle),PLYMOUTH,30.0,Bituminous concrete road,Fair
178,BROCKTON,9,Diregarded traffic markings,Four-way intersection,Flashing traffic control signal,42.06219311,-71.01881242, D1: External distraction (outside the vehicle),PLYMOUTH,30.0,Bituminous concrete road,Fair
179,STOUGHTON,17,Tailgating,Not at junction,No controls,42.15703288,-71.06906975," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,65.0,Bituminous concrete road,Good
180,STOUGHTON,17,Tailgating,Not at junction,No controls,42.15703288,-71.06906975," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,65.0,Bituminous concrete road,Good
181,HAVERHILL,15,Reckless Driving,Four-way intersection,Traffic control signal,42.77764502,-71.08184954," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Bituminous concrete road,Good
182,HAVERHILL,15,Reckless Driving,Four-way intersection,Traffic control signal,42.77764502,-71.08184954," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Bituminous concrete road,Good
183,HAVERHILL,15,Reckless Driving,Four-way intersection,Traffic control signal,42.77764502,-71.08184954," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Bituminous concrete road,Good
184,HAVERHILL,15,Reckless Driving,Four-way intersection,Traffic control signal,42.77764502,-71.08184954," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Bituminous concrete road,Good
185,CHELSEA,16,Distracted/Inattention,Not at junction,No controls,42.40940952,-71.03001584," D1: Other activity (searching, eating, personal hygiene, etc.)",SUFFOLK,25.0,Bituminous concrete road,Fair
186,CHELSEA,16,Distracted/Inattention,Not at junction,No controls,42.40940952,-71.03001584," D1: Other activity (searching, eating, personal hygiene, etc.)",SUFFOLK,25.0,Bituminous concrete road,Fair
187,CHELSEA,16,Distracted/Inattention,Not at junction,No controls,42.40940952,-71.03001584," D1: Other activity (searching, eating, personal hygiene, etc.)",SUFFOLK,25.0,Bituminous concrete road,Fair
188,CHELSEA,16,Distracted/Inattention,Not at junction,No controls,42.40940952,-71.03001584," D1: Other activity (searching, eating, personal hygiene, etc.)",SUFFOLK,25.0,Bituminous concrete road,Fair
189,METHUEN,15,Tailgating,Not at junction,No controls,42.72642909,-71.14998829999999," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Surface-treated road,Fair
190,METHUEN,15,Tailgating,Not at junction,No controls,42.72642909,-71.14998829999999," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Surface-treated road,Fair
191,METHUEN,15,Tailgating,Not at junction,No controls,42.72642909,-71.14998829999999," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Surface-treated road,Fair
192,EAST BRIDGEWATER,10,Reckless Driving,Four-way intersection,Traffic control signal,42.05199129,-70.95288142," D1: Other activity (searching, eating, personal hygiene, etc.)",PLYMOUTH,35.0,Surface-treated road,Fair
193,EAST BRIDGEWATER,10,Reckless Driving,Four-way intersection,Traffic control signal,42.05199129,-70.95288142," D1: Other activity (searching, eating, personal hygiene, etc.)",PLYMOUTH,35.0,Surface-treated road,Fair
194,EAST BRIDGEWATER,15,Distracted/Inattention,Not at junction,Traffic control signal,42.01612144,-70.96059124," D1: Other activity, electronic device",PLYMOUTH,30.0,Bituminous concrete road,Fair
195,EAST BRIDGEWATER,15,Distracted/Inattention,Not at junction,Traffic control signal,42.01612144,-70.96059124," D1: Other activity, electronic device",PLYMOUTH,30.0,Bituminous concrete road,Fair
196,BROCKTON,6,Tailgating,Not at junction,No controls,42.09395092,-71.05919735," D1: Other activity, electronic device",PLYMOUTH,65.0,Bituminous concrete road,Good
197,BROCKTON,6,Tailgating,Not at junction,No controls,42.09395092,-71.05919735," D1: Other activity, electronic device",PLYMOUTH,65.0,Bituminous concrete road,Good
198,SHARON,17,Tailgating,T-intersection,Traffic control signal,42.1119,-71.19011," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,35.0,Surface-treated road,Fair
199,SHARON,17,Tailgating,T-intersection,Traffic control signal,42.1119,-71.19011," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,35.0,Surface-treated road,Fair
200,SHARON,18,Speeding,Not at junction,No controls,42.10580111,-71.20467499," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,35.0,Surface-treated road,Fair
201,SHARON,18,Speeding,Not at junction,No controls,42.10580111,-71.20467499," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,35.0,Surface-treated road,Fair
202,HUDSON,17,Distracted/Inattention,Not at junction,No controls,42.39259733,-71.52942377, D1: Passenger,MIDDLESEX,40.0,Bituminous concrete road,Good
203,HUDSON,17,Distracted/Inattention,Not at junction,No controls,42.39259733,-71.52942377, D1: Passenger,MIDDLESEX,40.0,Bituminous concrete road,Good
204,BOSTON,19,Distracted/Inattention,Not at junction,No controls,42.31530148,-71.11735132, D1: External distraction (outside the vehicle),SUFFOLK,25.0,Bituminous concrete road,Good
205,BOSTON,19,Distracted/Inattention,Not at junction,No controls,42.31530148,-71.11735132, D1: External distraction (outside the vehicle),SUFFOLK,25.0,Bituminous concrete road,Good
206,WESTWOOD,16,Tailgating,Not at junction,No controls,42.22485437,-71.17560207," D1: Other activity, electronic device",NORFOLK,55.0,Bituminous concrete road,Fair
207,WESTWOOD,16,Tailgating,Not at junction,No controls,42.22485437,-71.17560207," D1: Other activity, electronic device",NORFOLK,55.0,Bituminous concrete road,Fair
208,WESTWOOD,16,Tailgating,Not at junction,No controls,42.22485437,-71.17560207," D1: Other activity, electronic device",NORFOLK,55.0,Bituminous concrete road,Fair
209,WALTHAM,15,Distracted/Inattention,Not at junction,No controls,42.37746489,-71.2198081," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,30.0,Bituminous concrete road,Fair
210,MARLBOROUGH,10,Tailgating,Not at junction,No controls,42.35153873,-71.53317501," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,30.0,Bituminous concrete road,Good
211,MARLBOROUGH,10,Tailgating,Not at junction,No controls,42.35153873,-71.53317501," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,30.0,Bituminous concrete road,Good
212,CAMBRIDGE,21,Distracted/Inattention,Not at junction,No controls,42.36228436,-71.11447340000001, D1: Manually operating an electronic device,MIDDLESEX,25.0,Surface-treated road,Deficient
213,CAMBRIDGE,21,Distracted/Inattention,Not at junction,No controls,42.36228436,-71.11447340000001, D1: Manually operating an electronic device,MIDDLESEX,25.0,Surface-treated road,Deficient
214,CAMBRIDGE,21,Distracted/Inattention,Not at junction,No controls,42.36228436,-71.11447340000001, D1: Manually operating an electronic device,MIDDLESEX,25.0,Surface-treated road,Deficient
215,CAMBRIDGE,21,Distracted/Inattention,Not at junction,No controls,42.36228436,-71.11447340000001, D1: Manually operating an electronic device,MIDDLESEX,25.0,Surface-treated road,Deficient
216,CAMBRIDGE,21,Distracted/Inattention,Not at junction,No controls,42.36228436,-71.11447340000001, D1: Manually operating an electronic device,MIDDLESEX,25.0,Surface-treated road,Deficient
217,NORTH ANDOVER,2,Speeding,T-intersection,Stop signs,42.69903661,-71.12225059," D1: Other activity, electronic device",ESSEX,25.0,Bituminous concrete road,Good
218,HANSON,14,Distracted/Inattention,Y-intersection,No controls,42.04301144,-70.90071659, D1: Passenger,PLYMOUTH,30.0,Bituminous concrete road,Good
219,HANSON,14,Distracted/Inattention,Y-intersection,No controls,42.04301144,-70.90071659, D1: Passenger,PLYMOUTH,30.0,Bituminous concrete road,Good
220,BILLERICA,10,Distracted/Inattention,Not at junction,No controls,42.57285809,-71.2781963," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,35.0,Bituminous concrete road,Fair
221,BILLERICA,10,Distracted/Inattention,Not at junction,No controls,42.57285809,-71.2781963," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,35.0,Bituminous concrete road,Fair
222,ANDOVER,3,Distracted/Inattention,Not at junction,No controls,42.66074483,-71.13971829, D1: Manually operating an electronic device,ESSEX,30.0,Bituminous concrete road,Good
223,ANDOVER,3,Distracted/Inattention,Not at junction,No controls,42.66074483,-71.13971829, D1: Manually operating an electronic device,ESSEX,30.0,Bituminous concrete road,Good
224,ANDOVER,15,Speeding,Not at junction,No controls,42.64309471,-71.12315405, D1: Passenger,ESSEX,30.0,Bituminous concrete road,Fair
225,BOSTON,12,Tailgating,On-ramp,Traffic control signal,42.36088725,-71.11787354, D1: External distraction (outside the vehicle),SUFFOLK,25.0,Bituminous concrete road,Good
226,BOSTON,12,Tailgating,On-ramp,Traffic control signal,42.36088725,-71.11787354, D1: External distraction (outside the vehicle),SUFFOLK,25.0,Bituminous concrete road,Good
227,BOSTON,21,Diregarded traffic markings,T-intersection,Traffic control signal,42.34885781,-71.09158907, D1: External distraction (outside the vehicle),SUFFOLK,35.0,Bituminous concrete road,Good
228,BOSTON,21,Diregarded traffic markings,T-intersection,Traffic control signal,42.34885781,-71.09158907, D1: External distraction (outside the vehicle),SUFFOLK,35.0,Bituminous concrete road,Good
229,LAWRENCE,1,Reckless Driving,Not at junction,No controls,42.70945467,-71.16433563," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,15.0,Bituminous concrete road,Good
230,WELLESLEY,17,Reckless Driving,Four-way intersection,No controls,42.31309279,-71.27377132," D1: External distraction (outside the vehicle) / D2: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,40.0,Bituminous concrete road,Good
231,WELLESLEY,17,Reckless Driving,Four-way intersection,No controls,42.31309279,-71.27377132," D1: External distraction (outside the vehicle) / D2: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,40.0,Bituminous concrete road,Good
232,LOWELL,14,Drowsey Driving,Not at junction,No controls,42.62021824,-71.28534458," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,65.0,Bituminous concrete road,Good
233,PLYMOUTH,18,Tailgating,Four-way intersection,Flashing traffic control signal,41.93806519,-70.65670513, D1: Manually operating an electronic device,PLYMOUTH,35.0,Bituminous concrete road,Fair
234,PLYMOUTH,18,Tailgating,Four-way intersection,Flashing traffic control signal,41.93806519,-70.65670513, D1: Manually operating an electronic device,PLYMOUTH,35.0,Bituminous concrete road,Fair
235,GROVELAND,10,Distracted/Inattention,Not at junction,No controls,42.73822784,-71.02026456," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,40.0,Bituminous concrete road,Good
236,GROVELAND,10,Distracted/Inattention,Not at junction,No controls,42.73822784,-71.02026456," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,40.0,Bituminous concrete road,Good
237,MIDDLEBOROUGH,8,Diregarded traffic markings,Not at junction,No controls,41.89481402,-70.82523178, D1: External distraction (outside the vehicle),PLYMOUTH,35.0,Gravel or stone road,Deficient
238,MIDDLEBOROUGH,8,Diregarded traffic markings,Not at junction,No controls,41.89481402,-70.82523178, D1: External distraction (outside the vehicle),PLYMOUTH,35.0,Gravel or stone road,Deficient
239,NEEDHAM,15,Tailgating,Not at junction,No controls,42.30190535,-71.22518732, D1: External distraction (outside the vehicle),NORFOLK,55.0,Bituminous concrete road,Fair
240,NEEDHAM,15,Tailgating,Not at junction,No controls,42.30190535,-71.22518732, D1: External distraction (outside the vehicle),NORFOLK,55.0,Bituminous concrete road,Fair
